days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi
944,2023-05-17,453160063.8702728,36489845.409691766,645924.3384321805,234671.5688750897,132544416.54896629,168500880.04400685,35956463.495039836,17066618.96177341,354972885.35976845,4.093430120035491e+18,7.282830147974024e+18,5.5394275416657096e+16,3.160941999910623e+16,85231857.81718309,1.915312963190834e+19,4.093430120035491e+18,7.80951529013334e+21,955.1118101741779,200879427.18524647,286111285.00242954,119105.86569601297,0.2550902139040882,0.0005619307741987653,0.09715632632292907,0.38087045691003674
945,2023-05-18,453264752.4997219,36511719.323638596,611726.176345183,201283.54670448042,132915330.39170444,168761247.05043262,35845916.65872746,17066618.96177341,355240866.5173027,4.0824409273766257e+18,7.32011396504193e+18,5.5394275416657096e+16,2.716568752312622e+16,85309316.03693445,1.918953662234963e+19,4.0824409273766257e+18,7.813597731060717e+21,955.3421533979308,200920917.3577826,286230233.39471704,118948.39228749275,0.25458770357501187,0.0005583295093232977,0.09672919520510306,0.3799444900393735
946,2023-05-19,453347622.91933304,36533593.237585425,625074.6612590846,215399.1542302436,133307406.77295308,169043266.17774886,35735859.40479505,17066618.96177341,355508847.67483693,4.0705837802387937e+18,7.356091442091378e+18,5.5394275416657096e+16,2.9125197550814564e+16,85386749.74460776,1.9226012816570073e+19,4.0705837802387937e+18,7.817668314840956e+21,955.5717273302688,200962265.95344925,286349015.698057,118782.30333995819,0.2541118758465781,0.0005548230194850638,0.09630542508491129,0.3789882891701465
947,2023-05-20,453598567.08011264,36555467.151532255,687201.5603647016,278310.61107598286,133530757.31485781,169157048.88794854,35626291.57309001,17066618.96177341,355776828.8323712,4.05904205549918e+18,7.392606718621449e+18,5.5394275416657096e+16,2.8318498329878336e+16,85464158.94796,1.926255834611481e+19,4.05904205549918e+18,7.821727356896455e+21,955.8005507107671,201003476.37748876,286467635.32544875,118619.62739175558,0.25362523352690824,0.0005513264153798242,0.09588490768786416,0.378057444657577
948,2023-05-21,453512401.1384071,36577341.065479085,788878.2598143333,380611.54573696526,134090528.92988113,169607620.4238723,35517091.49399044,17066618.96177341,356044809.9899054,4.031846748641664e+18,7.413573008500989e+18,5.5394275416657096e+16,5.164197830567591e+16,85541543.65474568,1.929917334277904e+19,4.031846748641664e+18,7.825759203645097e+21,956.0277425960919,201044390.02133393,286585933.67607963,118298.3506308794,0.2532380354205918,0.0005482781881802522,0.09546763506841427,0.37698774163152987
949,2023-05-22,453610204.2295549,36599214.979425915,612617.449208992,205276.11537843745,134465686.16725296,169874068.2161746,35408382.048920915,17066618.96177341,356312791.14743966,4.0210343299647544e+18,7.450356975678439e+18,5.5394275416657096e+16,2.7915462358810836e+16,85618903.87271692,1.933585793860848e+19,4.0210343299647544e+18,7.829780237975061e+21,956.2542276239867,201085173.4432255,286704077.3159424,118143.6398627758,0.2526640442828385,0.0005448577254459058,0.09505314903011855,0.3762037028256924
950,2023-05-23,453710097.87120104,36621088.893372744,618478.4958551433,211902.07171349064,134838107.53514537,170138259.94749975,35300152.41235365,17066618.96177341,356580772.3049739,4.0091373805059973e+18,7.486504091930799e+18,5.5394275416657096e+16,2.8870738746444652e+16,85696239.60962325,1.9372612265899848e+19,4.0091373805059973e+18,7.833789375355567e+21,956.4799456171002,201125815.83570293,286822055.4453262,117978.12938380241,0.2521895891773582,0.0005414673670108206,0.09464182395435974,0.37528045572016333
951,2023-05-24,453786099.4305798,36642962.807319574,625520.2636616929,219703.77497250208,135233777.19185352,170426173.69032067,35192396.49846641,17066618.96177341,356848753.46250814,3.99676975760718e+18,7.521905206628898e+18,5.5394275416657096e+16,2.9989741077837584e+16,85773550.87321195,1.9409436457201332e+19,3.99676975760718e+18,7.837786145113174e+21,956.7048710373725,201166312.63072652,286939863.50393844,117808.05861222744,0.2517182194712512,0.0005381421276076246,0.09423358896272946,0.3743614155569374
952,2023-05-25,453894159.9915452,36664836.721266404,606230.8387547925,201194.38047146527,135596750.10414085,170681872.03608254,35085121.93194095,17066618.96177341,357116734.6200424,3.98573169165646e+18,7.558955426514759e+18,5.5394275416657096e+16,2.7516083296195492e+16,85850837.67122763,1.9446330645313077e+19,3.98573169165646e+18,7.841771876804831e+21,956.9290796341602,201206677.49585068,287057515.1670783,117651.6631398797,0.2512343853482671,0.0005347935178803165,0.09382846272818965,0.3734698281770722
953,2023-05-26,453978307.38654447,36686710.63521323,617988.72651226,213701.85743029966,135982998.09177646,170961315.06459513,34978316.972817935,17066618.96177341,357384715.7775766,3.973480108466059e+18,7.594829141239077e+18,5.5394275416657096e+16,2.928084103850857e+16,85928100.0114126,1.9483294963287654e+19,3.973480108466059e+18,7.845745356913297e+21,957.1525040616199,201246898.33559015,287174998.34700274,117483.17992442846,0.25076943317317835,0.0005315052188501842,0.0934263778023486,0.3725588745811355
954,2023-05-27,454043218.3556568,36708584.54916006,605741.2894283948,202223.25936837084,136387849.3084296,171259835.17505345,34871985.86662312,17066618.96177341,357652696.93511087,3.9621112956738084e+18,7.631716171063032e+18,5.5394275416657096e+16,2.7760868389051416e+16,86005337.90150668,1.952032954443055e+19,3.9621112956738084e+18,7.84970746820897e+21,957.3751948827701,201286984.2814794,287292322.1829861,117323.83598333597,0.25029254079680646,0.0005282188459789189,0.09302716220427165,0.3716737299006979
955,2023-05-28,454137506.7215488,36730458.46310689,579869.5246802173,177135.75682294377,136762699.1034454,171528844.70277187,34766145.59932574,17066618.96177341,357920678.0926451,3.9533104610077056e+18,7.670867611994112e+18,5.5394275416657096e+16,2.436425172836654e+16,86082551.34924723,1.9557434522300645e+19,3.9533104610077056e+18,7.853660778669978e+21,957.5972972300355,201326961.48376176,287409512.833009,117190.65002292395,0.24980608179186906,0.0005249262896504035,0.09263078863640298,0.370810782395523
956,2023-05-29,454297515.4502486,36752332.37705372,575170.934509035,173195.23404859094,137071206.78975835,171731998.89004275,34660792.100283675,17066618.96177341,358188659.25017935,3.944316772002091e+18,7.710350437233141e+18,5.5394275416657096e+16,2.3867175266441572e+16,86159740.3623692,1.959461003071069e+19,3.944316772002091e+18,7.85760509544198e+21,957.8188009800998,201366828.14302316,287526568.5053924,117055.67238336802,0.24933587079579675,0.000521636767397844,0.09223740546366378,0.3699323533724723
957,2023-05-30,454602078.1368204,36774206.29100055,758213.4351232953,356933.9761160967,137234530.26468816,171790419.2942642,34555889.0295753,17066618.96177341,358456640.4077136,3.9308669272958444e+18,7.74499423243097e+18,5.5394275416657096e+16,3.1125720328243436e+16,86236904.948605,1.9631856203727786e+19,3.9308669272958444e+18,7.861535962369276e+21,958.0394567587622,201406539.40399313,287643444.35259813,116875.8472057581,0.24890400894735606,0.0005185056839309899,0.09184702690266479,0.36900581590106374
958,2023-05-31,454775497.9200617,36796080.20494738,920580.1765410737,519854.3838190661,137528299.71341434,171979526.06302878,34451226.349613726,17066618.96177341,358724621.56524783,3.8899840063425746e+18,7.752480507852216e+18,5.5394275416657096e+16,7.186199999311501e+16,86314045.11568467,1.9669173175673885e+19,3.8899840063425746e+18,7.865425946375619e+21,958.2577266237463,201445818.5453319,287759863.6610166,116419.30841845274,0.24856058305074033,0.000515981558959089,0.09145944111053446,0.36795633478162637
959,2023-06-01,454645568.0659648,36817954.11889421,913894.5327916702,513832.675463963,138124724.55973122,172471531.34747434,34346806.78774242,17066618.96177341,358992602.7227821,3.849576143131981e+18,7.760443137018207e+18,5.5394275416657096e+16,7.114746937599955e+16,86391160.87133579,1.970656108112627e+19,3.849576143131981e+18,7.86927552251875e+21,958.4736401420245,201484670.97644213,287875831.8477779,115968.18676131964,0.24814875987461196,0.000513454771303346,0.09107411435219127,0.36701418293692245
960,2023-06-02,454638867.96048474,36839828.03284104,672574.7525934573,273445.6879931733,138597283.5037033,172840082.7030992,34242799.199395195,17066618.96177341,359260583.8803163,3.8316097108172605e+18,7.790536781476704e+18,5.5394275416657096e+16,3.795094643724011e+16,86468252.22328354,1.9744020054918005e+19,3.8316097108172605e+18,7.873107132229567e+21,958.6884580904463,201523323.6310517,287991575.85433525,115744.00655734539,0.247570170953198,0.0005104826399677985,0.09069099103276448,0.3663243866722102
961,2023-06-03,454867960.55610764,36861701.94678787,641508.6096203971,243212.69961219077,138833437.61397004,172972704.10695297,34139266.49298224,17066618.96177341,359528565.03785056,3.8222386281893074e+18,7.829586559146243e+18,5.5394275416657096e+16,2.451674662067885e+16,86545319.17925051,1.978155023213847e+19,3.8222386281893074e+18,7.876929370857757e+21,958.9026633747354,201561863.4309741,288107182.6102246,115606.75588935614,0.24705338517364647,0.0005073343088967216,0.09031059107601959,0.36555091529121514
962,2023-06-04,455078081.30341303,36883575.8607347,707768.8092021521,310097.4940401564,139087923.36016834,173124037.23638925,34036113.87622022,17066618.96177341,359796546.1953848,3.8006571665692037e+18,7.856183809924805e+18,5.5394275416657096e+16,4.319553695714291e+16,86622361.746957,1.9819151748133835e+19,3.8006571665692037e+18,7.880730028024325e+21,959.1155728307419,201600167.4964218,288222529.2433788,115346.63315421343,0.24666596399446544,0.0005044790489501522,0.08993308658474287,0.3645946328726599
963,2023-06-05,455223353.7686767,36905449.77468153,745214.2059259176,348180.16233286244,139406609.6283183,173339919.88787946,33933310.25956045,17066618.96177341,360064527.35291904,3.7752063860920033e+18,7.879192637765667e+18,5.5394275416657096e+16,4.857817136369191e+16,86699379.9341208,1.9856824738507518e+19,3.7752063860920033e+18,7.884505234410418e+21,959.3269713695437,201638197.18242443,288337577.1165452,115047.87316638231,0.24627067974869346,0.0005017030301866964,0.08955818222968684,0.3636575101878809
964,2023-06-06,455197284.969557,36927323.68862836,696812.9122022258,300471.75388572586,139896002.50512347,173726889.70565522,33830887.20053104,17066618.96177341,360332508.5104533,3.7541542018817203e+18,7.906590131890215e+18,5.5394275416657096e+16,4.199517193816252e+16,86776373.74845728,1.989456933912072e+19,3.7541542018817203e+18,7.888259388612299e+21,959.5371069342806,201675997.14315656,288452370.89161384,114793.77506864071,0.24584089965603212,0.0004988603192828693,0.08918580510004968,0.36277854996802344
965,2023-06-07,455282780.97886384,36949197.60257519,572218.3212132399,176718.2381869162,140273227.18558097,174002157.23129866,33728930.04571696,17066618.96177341,360600489.6679875,3.744660097646514e+18,7.945483477340999e+18,5.5394275416657096e+16,2.4751394948811924e+16,86853343.19767934,1.993238568609289e+19,3.744660097646514e+18,7.892004048709946e+21,959.7466275702341,201713683.98529744,288567027.1829768,114656.29136294127,0.24531920085771994,0.0004958238456741761,0.08881590377255084,0.36204220241228585
966,2023-06-08,455388327.8893111,36971071.51652202,565108.6063382089,170354.40264009064,140629802.10205257,174257244.11897078,33627442.01691748,17066618.96177341,360868470.82552177,3.735920780655985e+18,7.98494098567596e+18,5.5394275416657096e+16,2.3905150622542344e+16,86930288.28949745,1.997027391580219e+19,3.735920780655985e+18,7.895739969490602e+21,959.9555761844201,201751265.44801128,288681553.7375087,114526.55453193188,0.2448565498278351,0.0004928154706421465,0.08844881913354252,0.36122709070160935
967,2023-06-09,455462638.2966241,36992945.43046885,576449.6730217239,182421.9428515018,141017014.40043387,174543426.31440806,33526411.91397347,17066618.96177341,361136451.983056,3.726027196358617e+18,8.02323810342135e+18,5.5394275416657096e+16,2.5645736506900932e+16,87007209.03161965,2.0008234164886045e+19,3.726027196358617e+18,7.89946599668696e+21,960.1638889051019,201788730.06505197,288795939.09667164,114385.35916292667,0.24440593574971894,0.0004898584540687998,0.08808444032323372,0.360402213853904
968,2023-06-10,455613884.10286784,37014819.34441568,558587.3185848901,165311.15573490408,141326698.2328311,174752545.95609996,33425847.72326815,17066618.96177341,361404433.14059025,3.7175150247264916e+18,8.063109289204057e+18,5.5394275416657096e+16,2.3284634450927016e+16,87084105.43175155,2.0046266570241597e+19,3.7175150247264916e+18,7.903183511711687e+21,960.3716436394647,201826091.8692684,288910197.3010199,114258.20434826612,0.24393975659501366,0.0004868943067732428,0.08772275935764351,0.35960829256413485
969,2023-06-11,455657550.2037313,37036693.25836251,599294.063124252,206701.36875523347,141743361.8229049,175069080.2721505,33325718.449244864,17066618.96177341,361672414.2981245,3.7052175644134216e+18,8.099060050237051e+18,5.5394275416657096e+16,2.916527157549415e+16,87160977.49759628,2.0084371269026206e+19,3.7052175644134216e+18,7.9068887292761e+21,960.5786295978262,201863312.9767501,289024290.4743464,114093.17332649231,0.2435158175144466,0.0004840329076160402,0.08736382893503654,0.35876038701204155
970,2023-06-12,455785905.03156817,37058567.17230934,553621.2767547143,161801.19532507932,142074750.16530225,175300804.8733937,33226054.708090756,17066618.96177341,361940395.45565873,3.6972882988707615e+18,8.139204367145746e+18,5.5394275416657096e+16,2.2874937761941564e+16,87237825.23685455,2.0122548398657946e+19,3.6972882988707615e+18,7.91058601757497e+21,960.7850915328152,201900437.4229845,289138262.65983903,113972.18549263477,0.2430365842677388,0.0004811348011561696,0.08700733526224948,0.35800097966485045
971,2023-06-13,455895091.79259586,37080441.08625617,580413.0180883928,189292.42473539503,142424715.68915135,175551548.74982035,33126833.060668293,17066618.96177341,362208376.613193,3.6865750149109914e+18,8.17672569512491e+18,5.5394275416657096e+16,2.6809421156240784e+16,87314648.65722467,2.01607980968161e+19,3.6865750149109914e+18,7.914272592589881e+21,960.9908746563276,201937437.3964814,289252086.05370605,113823.39386701584,0.2426027086167981,0.0004783017284975383,0.08665350828048961,0.35718277332741044
972,2023-06-14,455945900.2706648,37102315.000203,597673.1115438108,207264.88201700972,142832467.12310913,175860506.34330353,33028039.22019368,17066618.96177341,362476357.7707272,3.6742720982714685e+18,8.212514359303014e+18,5.5394275416657096e+16,2.940841685782906e+16,87391447.76640247,2.019912050144165e+19,3.6742720982714685e+18,7.917946864688153e+21,961.1958910515303,201974297.1152683,289365744.8816708,113658.82796472311,0.24216084644770497,0.00047552886013009596,0.08630207169629746,0.3563832591530627
973,2023-06-15,456243661.6948673,37124188.91414983,733792.8658558808,344145.05837411137,142992684.89167482,175922383.53229618,32929698.640620638,17066618.96177341,362744338.92826146,3.6656517209512745e+18,8.252032427377545e+18,5.5394275416657096e+16,2.3814311013191588e+16,87468222.57208139,2.0237515750737797e+19,3.6656517209512745e+18,7.921612516409105e+21,961.4003469403646,202011053.67919716,289479276.2512785,113531.3696077466,0.24168917491991582,0.0004727208951992169,0.08595309733054536,0.35563486597621136
974,2023-06-16,456027645.0956321,37146062.82809666,891026.5446569866,501918.6241250622,143666023.85152975,176497596.762345,32831572.9108145,17066618.96177341,363012320.0857957,3.6256294427246464e+18,8.259790529495501e+18,5.5394275416657096e+16,7.145425994804992e+16,87544973.08195235,2.027598398317043e+19,3.6256294427246464e+18,7.92523814585183e+21,961.6024924828192,202047392.55655223,289592365.63850456,113089.38722604513,0.24135429601401007,0.0004704382930061651,0.0856066761365337,0.3546929868261571
975,2023-06-17,456167556.5164484,37167936.74204349,579908.125015084,191773.82265365077,143982853.0604371,176716735.62053236,32733882.560094517,17066618.96177341,363280301.24332994,3.615066833089568e+18,8.296938248011365e+18,5.5394275416657096e+16,2.7369835351190156e+16,87621699.30370395,2.0314525337468654e+19,3.615066833089568e+18,7.92885321268492e+21,961.803971879641,202083609.37021706,289705308.673921,112943.03541642427,0.2407503840509637,0.0004677259286974002,0.08526223835366573,0.35415203464687656
976,2023-06-18,456355035.69425845,37189810.65599032,601254.2999051474,213799.351417493,144251529.59416056,176888137.94564706,32636608.35148577,17066618.96177341,363548282.4008642,3.6022481355454546e+18,8.331954652912495e+18,5.5394275416657096e+16,3.0566805773292704e+16,87698401.24502225,2.0353139952625254e+19,3.6022481355454546e+18,7.932455460820465e+21,962.0046601984224,202119681.6882359,289818082.9332582,112774.25933718681,0.24032899716239525,0.00046506422644969906,0.08491856723526656,0.3533429933046545
977,2023-06-19,456402957.1418038,37211684.56993715,682512.481364913,295692.78494053974,144659161.8297928,177198851.53668356,32539689.70689004,17066618.96177341,363816263.5583984,3.581646984748781e+18,8.359119260055409e+18,5.5394275416657096e+16,4.23445024106134e+16,87775078.91359095,2.0391827967897244e+19,3.581646984748781e+18,7.936037107805214e+21,962.2041249851904,202155531.81466168,289930610.72825265,112527.79499447346,0.2399349655674715,0.0004625398292394287,0.08457728984166886,0.35250089390529077
978,2023-06-20,456519625.6387942,37233558.48388398,619492.3340955167,233422.899244982,144997461.44968137,177440629.5607383,32443168.1110562,17066618.96177341,364084244.71593267,3.5668095013926994e+18,8.392185440744173e+18,5.5394275416657096e+16,3.3492142091841704e+16,87851732.3170913,2.0430589522806313e+19,3.5668095013926994e+18,7.939603917306607e+21,962.4026884025149,202191217.6886191,290042950.0057104,112339.27745777369,0.23946959633589007,0.0004599455301784877,0.08423831008793066,0.35177037660252486
979,2023-06-21,456647776.12736064,37255432.39783081,633301.5414880199,247924.11407311747,145323692.08864513,177670722.5601736,32347030.471527748,17066618.96177341,364352225.8734669,3.550498589992026e+18,8.423821921541112e+18,5.5394275416657096e+16,3.563669192957487e+16,87928361.4632021,2.046942475713938e+19,3.550498589992026e+18,7.943154415896599e+21,962.6002694621176,202226724.78692266,290155086.25012475,112136.24441432953,0.23904036074686588,0.00045739001317131057,0.08390162494896945,0.3509935505737372
980,2023-06-22,456691558.8700176,37277306.31177764,638590.7708311481,253894.22168702973,145733704.0233132,177984973.89668712,32251269.8733732,17066618.96177341,364620207.03100115,3.533526253627769e+18,8.454843243826929e+18,5.5394275416657096e+16,3.655942969626231e+16,88004966.35959975,2.0508333810949075e+19,3.533526253627769e+18,7.946687942150227e+21,962.7968324544779,202262046.72610804,290267013.0857078,111926.83558303118,0.238618028311454,0.00045486080298401654,0.08356696922343887,0.3502123029629758
981,2023-06-23,456750629.9670527,37299180.225724466,576588.0709514264,192641.3070167239,146127858.25082678,178283787.4810097,32155929.23018219,17066618.96177341,364888188.1885354,3.522536992249427e+18,8.491708517100769e+18,5.5394275416657096e+16,2.779350321422177e+16,88081547.01395819,2.0547316824554234e+19,3.522536992249427e+18,7.950210479142476e+21,962.9927111323772,202297243.5095199,290378790.5234781,111777.43777030706,0.23815295455728083,0.0004522816002808844,0.08323455304171702,0.3495004006834496
982,2023-06-24,456960240.38042486,37321054.139671296,593439.9280070809,210230.0931991739,146370914.69016856,178431946.5426156,32061031.852446303,17066618.96177341,365156169.34606963,3.514955557210214e+18,8.532010927788929e+18,5.5394275416657096e+16,2.26377970927479e+16,88158103.43394893,2.0586373938540425e+19,3.514955557210214e+18,7.953725434699686e+21,963.1880956263942,202332349.32091972,290490452.7548686,111662.23139053583,0.23769585512233024,0.00044968121684768695,0.08290436604992721,0.34878338962730526
983,2023-06-25,457356161.3516814,37342928.053618126,872250.6192823724,489650.83346698555,146427080.58700594,178393583.9384741,31966503.351467427,17066618.96177341,365424150.5036039,3.4977539589276703e+18,8.562774609579974e+18,5.5394275416657096e+16,3.694589043841732e+16,88234635.62724112,2.0625505293760455e+19,3.4977539589276703e+18,7.957223188658614e+21,963.3824520038472,202367268.2511553,290601903.8783964,111451.12352776527,0.23731745638677512,0.00044721852668518476,0.08257640438872021,0.3479575655578361
984,2023-06-26,457105632.95588064,37364801.967564955,1052928.8093500484,670772.626832093,147129017.50804335,179001057.9633154,31872040.455271326,17066618.96177341,365692131.6611381,3.4402719170882964e+18,8.553349028033314e+18,5.5394275416657096e+16,9.722978544497502e+16,88311143.60150136,2.066471103133484e+19,3.4402719170882964e+18,7.960663460575703e+21,963.5735443805222,202401598.66234815,290712742.2638495,110838.38545310497,0.2370422999175501,0.00044524991471976574,0.08225064251569346,0.34698719403373374
985,2023-06-27,457312289.06783515,37386675.881511785,623038.7987391532,241860.34954603354,147373195.92904672,179151150.68675762,31777954.757710196,17066618.96177341,365960112.81867236,3.42442324037594e+18,8.585311270774317e+18,5.5394275416657096e+16,3.5148049013479664e+16,88387627.36439396,2.070399129265237e+19,3.42442324037594e+18,7.964087883816079e+21,963.763687588753,202435756.49126494,290823383.8556589,110641.59180939198,0.23643583542311733,0.0004428046959847606,0.08192519470014005,0.34650075168820993
986,2023-06-28,457486689.28359264,37408549.795458615,684905.5601817137,304333.46944421885,147649043.5375803,179333243.26500854,31684199.727427512,17066618.96177341,366228093.9762066,3.402609122095399e+18,8.611173984917471e+18,5.5394275416657096e+16,4.429734191025621e+16,88464086.92358072,2.0743346219370586e+19,3.402609122095399e+18,7.967490492938174e+21,963.9525515752487,202469682.48249912,290933769.4060798,110385.55042093992,0.23605972583894488,0.0004404531413154949,0.08160194635177183,0.3456834750687032
987,2023-06-29,457424515.84375095,37430423.709405445,739484.3688255928,359541.5917085471,148160865.96169594,179751597.58390749,31590731.622210816,17066618.96177341,366496075.13374084,3.375158384942855e+18,8.631621689158382e+18,5.5394275416657096e+16,5.241985676361736e+16,88540522.28672102,2.078277595341629e+19,3.375158384942855e+18,7.970865651323117e+21,964.1398249947,202503320.7548286,291043843.0415496,110073.63546979427,0.23566937771745744,0.0004381681046919824,0.08128074201977417,0.3448930989974487
988,2023-06-30,458695450.05302,37452297.623352274,2180561.047027014,1801441.452034066,147339024.58866617,178836696.73056176,31497672.141894873,17066618.96177341,366764056.2912751,3.364176394085152e+18,8.668849767639374e+18,5.5394275416657096e+16,2.7249295403497732e+16,88616933.46147186,2.0822280636986073e+19,3.364176394085152e+18,7.974229827717202e+21,964.3264228160043,202536835.6924136,291153769.1538855,109926.11233586073,0.23515877762023693,0.0004357016860265743,0.08096139015092044,0.34428393858070977
989,2023-07-01,456350582.6998304,37474171.537299104,3020446.1317509264,2641002.3981840513,150131836.86260128,181535073.76615137,31403236.903549362,17066618.96177341,367032037.4488093,3.1145206241753564e+18,8.46720740182013e+18,5.5394275416657096e+16,3.8555496185385043e+17,88693320.45548777,2.0861860412546822e+19,3.1145206241753564e+18,7.977344348341377e+21,964.4991142758803,202567851.13721034,291261171.5926981,107402.43881261349,0.2353598329912357,0.00043583669592093003,0.08064417209813213,0.3426420348502505
990,2023-07-02,456462754.6971916,37496045.451245934,554649.9115325252,177844.0842813999,150467051.365422,181776276.3297879,31309224.964365184,17066618.96177341,367300018.60634357,3.1045648762393334e+18,8.505171755380615e+18,5.5394275416657096e+16,2.6144882784260668e+16,88769683.27642083,2.09015154228362e+19,3.1045648762393334e+18,7.980448913217616e+21,964.6711973734491,202598755.63368762,291368438.91010845,107267.31741034985,0.23372360307096487,0.00043334538886003886,0.08032654430702103,0.3436817816069338
991,2023-07-03,456628355.95709574,37517919.36519276,554087.0721977358,177960.30436172246,150748280.24445483,181963913.34010598,31215633.09565042,17066618.96177341,367567999.7638778,3.094478588785302e+18,8.543093230036042e+18,5.5394275416657096e+16,2.6209201141843052e+16,88846021.93192081,2.094124581086323e+19,3.094478588785302e+18,7.983543391806402e+21,964.8426654543296,202629548.0048225,291475569.9367433,107131.02663487196,0.23330239882803405,0.0004308736832377879,0.08001114058122961,0.3429503553463477
992,2023-07-04,456835421.07865703,37539793.27913959,596885.0456203121,221391.79422709908,150987480.82935938,182109908.5781868,31122427.748826686,17066618.96177341,367835980.92141205,3.080194242241364e+18,8.576713766548115e+18,5.5394275416657096e+16,3.266060835687623e+16,88922336.42963503,2.0981051719908758e+19,3.080194242241364e+18,7.986623586048643e+21,965.0132865955617,202660186.62316296,291582523.052798,106953.11605465412,0.23290944379680173,0.0004284719282125806,0.07969795925837413,0.3421843183306272
993,2023-07-05,456912122.8010592,37561667.19308642,641805.0138352185,266909.6444019072,151356471.32404053,182386044.48782656,31029573.16378528,17066618.96177341,368103962.0789463,3.061383962240116e+18,8.605815788074109e+18,5.5394275416657096e+16,3.943838083599309e+16,88998626.77720825,2.102093329352597e+19,3.061383962240116e+18,7.989684970010883e+21,965.1828110185148,202690626.66404435,291689253.4412526,106730.38845461607,0.23253859197930518,0.0004261337116113548,0.07938692210528486,0.3413924606215467
994,2023-07-06,457034219.45120454,37583541.10703325,594126.0439436416,219931.583806635,151679506.8595731,182616608.77932382,30937101.919749964,17066618.96177341,368371943.23648053,3.047183508433378e+18,8.639504859336141e+18,5.5394275416657096e+16,3.2557806231940756e+16,89074892.98228297,2.1060890675540947e+19,3.047183508433378e+18,7.992732153519317e+21,965.3514949111129,202720914.15702468,291795807.1393076,106553.69805502892,0.2321038347799451,0.00042376933017837173,0.07907795052739372,0.3407007497414534
995,2023-07-07,457096615.741671,37605415.02098008,586957.9440181935,213426.93417753777,152061686.79502183,182906704.50798383,30845017.712961234,17066618.96177341,368639924.3940148,3.033747517573641e+18,8.673798467406674e+18,5.5394275416657096e+16,3.1651001019183596e+16,89151135.05249922,2.1100924010053136e+19,3.033747517573641e+18,7.99576590103689e+21,965.519381361776,202751056.8623475,291902191.9148467,106384.77553910017,0.23169231249842187,0.0004214247157802341,0.07877106466856552,0.3399813477587957
996,2023-07-08,457210610.0842226,37627288.93492691,541123.9863234072,168303.43205760262,152391725.22024322,183145074.66769603,30753349.447452046,17066618.96177341,368907905.551549,3.0244646157782354e+18,8.71252154705673e+18,5.5394275416657096e+16,2.5006793649903096e+16,89227352.99549457,2.1141033441435922e+19,3.0244646157782354e+18,7.998790365652668e+21,965.6867008366132,202781096.17802846,292008449.17352307,106257.25867635012,0.23125163397179863,0.00041904878950384483,0.07846627061610532,0.33931120515098445
997,2023-07-09,457373681.17006457,37649162.84887374,547899.8473518303,175747.30765171454,152672143.7620736,183334232.59628272,30662088.834208332,17066618.96177341,369175886.70908326,3.0143668521715896e+18,8.750476029690852e+18,5.5394275416657096e+16,2.6159689173799324e+16,89303546.81890425,2.1181219114337083e+19,3.0143668521715896e+18,8.00180473250484e+21,965.8534088005777,202811024.12546015,292114570.9443644,106121.77084136009,0.23083728058364733,0.0004166991908652546,0.07816360521184204,0.3386091060084131
998,2023-07-10,457463043.4983673,37671036.76282057,597992.0110877991,226465.46774449406,153025718.81948808,183596918.328215,30571199.508726154,17066618.96177341,369443867.8666175,2.9996744218870026e+18,8.783359772607891e+18,5.5394275416657096e+16,3.3765798749427736e+16,89379716.53036103,2.1221481173679383e+19,2.9996744218870026e+18,8.004804406926726e+21,966.0192518321504,202840795.2306509,292220511.76101196,105940.8166475296,0.23044899008110792,0.00041443124689637806,0.07786302474664761,0.3378753134012141
999,2023-07-11,457519484.81210244,37692910.6767674,573487.5541240002,202644.25986800494,153411669.7240549,183892364.1678428,30480694.44378712,17066618.96177341,369711849.02415174,2.9869853017882235e+18,8.818574218041367e+18,5.5394275416657096e+16,3.02697449747709e+16,89455862.13749526,2.126181976466104e+19,2.9869853017882235e+18,8.007791392228514e+21,966.1843414366048,202870429.53329223,292326291.6707875,105779.90977555513,0.23002518708515654,0.0004121493945181049,0.07756441836725203,0.3371996751752984
1000,2023-07-12,457690752.97025424,37714784.59071423,524398.4057890369,154263.4900041384,153682262.92035264,184072870.9313094,30390608.010955974,17066618.96177341,369979830.181686,2.979189626908338e+18,8.858577143101533e+18,5.5394275416657096e+16,2.3087025534737788e+16,89531983.64793488,2.1302235032756285e+19,2.979189626908338e+18,8.010770581855422e+21,966.3489486381312,202899975.7008836,292431959.3488185,105667.67803096771,0.22958579693609624,0.00040985292699352615,0.07726737382059493,0.3365511928514542
1001,2023-07-13,457821052.9361962,37736658.50466106,576157.1684669108,206638.25534976769,153993282.543206,184294180.7450985,30300898.201891698,17066618.96177341,370247811.3392202,2.9660459824465316e+18,8.893320104927945e+18,5.5394275416657096e+16,3.0976970385366468e+16,89608081.06930543,2.134272712371586e+19,2.9660459824465316e+18,8.013736627837868e+21,966.5127785231555,202929380.81565663,292537461.8849621,105502.53614360094,0.22920370527881107,0.00040761374787869086,0.07697236300145269,0.3358251251122704
