,Unnamed: 0,date,index,Unnamed: 0.1,cum_sum_baseline,cum_sum_realized,effective_baseline_power,new_baseline_power,total_mined_reward,effective_network_time
321,321,2021-07-11,115907.19344719416,115907.19344719416,2.4979435533908694e+24,2.49794128941551e+24,4.535998820273939e+18,5.31041149166589e+18,8.496393952882919e+25,684231.6050888811
322,322,2021-07-12,118886.89063591894,118886.89063591894,2.513242971401295e+24,2.51324069882947e+24,4.546087047977345e+18,5.320499713700903e+18,8.531227865326349e+25,687600.746680643
323,323,2021-07-13,120391.8612757058,120391.8612757058,2.5285897212316244e+24,2.5285874455377286e+24,4.556206485637656e+18,5.330619149302565e+18,8.566050882881688e+25,690972.8096897873
324,324,2021-07-14,122059.59524641732,122059.59524641732,2.5439638789530795e+24,2.543961598293426e+24,4.566343995687804e+18,5.34075665607836e+18,8.601067926147795e+25,694343.3932191541
325,325,2021-07-15,126903.03070481509,126903.03070481509,2.559355752322355e+24,2.5593534639564056e+24,4.576493187194658e+18,5.350905842503788e+18,8.636053136823853e+25,697710.3747383113
326,326,2021-07-16,130164.89818054585,130164.89818054585,2.574782356959699e+24,2.5747800654714434e+24,4.5866652800262856e+18,5.361077933276609e+18,8.670893143598613e+25,701077.4678096571
327,327,2021-07-17,134381.21495980426,134381.21495980426,2.590226108917963e+24,2.5902238082556274e+24,4.596848679567608e+18,5.371261326768669e+18,8.70541827733459e+25,704440.8322264942
328,328,2021-07-18,137487.37740468697,137487.37740468697,2.605716293635235e+24,2.605713993877948e+24,4.6070626962373376e+18,5.381475344035174e+18,8.740295406169243e+25,707806.8328086743
329,329,2021-07-19,140333.5049088359,140333.5049088359,2.621231329582484e+24,2.62122902839278e+24,4.617293099469389e+18,5.39170574632271e+18,8.775106072066649e+25,711170.7619214586
330,330,2021-07-20,141347.84532122905,141347.84532122905,2.636776604049373e+24,2.6367742851270075e+24,4.627543441569136e+18,5.401956076729782e+18,8.80976266991435e+25,714533.780027933
331,331,2021-07-21,145227.9065780266,145227.9065780266,2.652332648815762e+24,2.6523303268736297e+24,4.637800885457574e+18,5.412213518627027e+18,8.844924995550202e+25,717891.6794961512
332,332,2021-07-22,148049.99438793407,148049.99438793407,2.667949975671744e+24,2.6679476231230014e+24,4.648098737920607e+18,5.42251135090848e+18,8.88011183401321e+25,721255.3444405472
333,333,2021-07-23,150759.28987031194,150759.28987031194,2.683590051776817e+24,2.6835877220354217e+24,4.658411590928417e+18,5.432824218955143e+18,8.914986423129775e+25,724616.4493515597
334,334,2021-07-24,145232.36277932962,145232.36277932962,2.6992548281592605e+24,2.6992524987210614e+24,4.668740730962458e+18,5.443153359189108e+18,8.949934661448917e+25,727975.4127094973
335,335,2021-07-25,154231.34193998604,154231.34193998604,2.71492872971882e+24,2.7149263896564754e+24,4.679075888013912e+18,5.453488509235145e+18,8.984854255744438e+25,731328.9019539427
336,336,2021-07-26,157179.50384884534,157179.50384884534,2.730659154754521e+24,2.730656810874615e+24,4.689448315875113e+18,5.463860934579098e+18,9.019462381529204e+25,734687.0461861441
337,337,2021-07-27,160328.41906096708,160328.41906096708,2.746410209679305e+24,2.746407859440963e+24,4.699834346803986e+18,5.474246961315306e+18,9.05428230306174e+25,738042.1604765241
338,338,2021-07-28,163238.22280701753,163238.22280701753,2.762192224173165e+24,2.762189861777409e+24,4.710240792050727e+18,5.484653398545614e+18,9.088950817994073e+25,741396.441754386
339,339,2021-07-29,167164.82666190134,167164.82666190134,2.778155410592989e+24,2.778153060765822e+24,4.720766699596056e+18,5.4951793143785e+18,9.123886497895276e+25,744781.7076483202
340,340,2021-07-30,170007.20596491228,170007.20596491228,2.793842724317407e+24,2.7938403567566363e+24,4.731110700446209e+18,5.505523303535356e+18,9.15803357889918e+25,748101.1031578947
341,341,2021-07-31,173953.06745893045,173953.06745893045,2.809704460950348e+24,2.8097020948496184e+24,4.741569713384838e+18,5.515982317436717e+18,9.192538228554452e+25,751450.0478853547
342,342,2021-08-01,175955.1355695318,175955.1355695318,2.825607992405238e+24,2.825605622621079e+24,4.752056285259393e+18,5.526468886882469e+18,9.227636832816727e+25,754800.4088050314
343,343,2021-08-02,180867.86955005236,180867.8695500524,2.8415507812318034e+24,2.8415484004223514e+24,4.762568742909749e+18,5.536981337262897e+18,9.262440070409322e+25,758151.6271363795
344,344,2021-08-03,193200.66224240308,193200.66224240308,2.8574968067050006e+24,2.857494423404548e+24,4.773083334760779e+18,5.547495927471395e+18,9.297227753520612e+25,761496.1334264757
345,345,2021-08-04,185985.02307692307,185985.02307692307,2.873480752720783e+24,2.87347835904979e+24,4.783622930900728e+18,5.558035516773151e+18,9.332410783590263e+25,764841.2087412587
346,346,2021-08-05,224211.24798880727,224211.24798880727,2.889520860744348e+24,2.889518460429631e+24,4.794199559503113e+18,5.568612140994757e+18,9.36716681343306e+25,768190.6348373557
347,347,2021-08-06,203367.12613556956,203367.1261355696,2.905564453206288e+24,2.9055620645189724e+24,4.804778485696671e+18,5.579191074855265e+18,9.40246018997504e+25,771533.4077568135
348,348,2021-08-07,193084.6272313616,193084.6272313616,2.9216462421003966e+24,2.9216438326964777e+24,4.815382598096979e+18,5.589795173595327e+18,9.437676581334674e+25,774876.7595379769
349,349,2021-08-08,195363.1851851852,195363.1851851852,2.9377604312357026e+24,2.9377580263840744e+24,4.826008074774715e+18,5.600420653274782e+18,9.472853855617122e+25,778219.4706498951
350,350,2021-08-09,198238.51259622115,198238.51259622115,2.953905774150136e+24,2.953903366572725e+24,4.836654093829777e+18,5.6110666705325e+18,9.5078014744644e+25,781561.2704688594
351,351,2021-08-10,201091.10230446927,201091.10230446927,2.970083736202052e+24,2.970081308746792e+24,4.847321621499494e+18,5.621734185095034e+18,9.542431940712866e+25,784902.4528631285
352,352,2021-08-11,686877.9604895104,686877.9604895104,2.986284211311058e+24,2.986281783756181e+24,4.858003993972199e+18,5.632416557502054e+18,9.57714876642384e+25,788240.9251748251
353,353,2021-08-12,1005323.1575461832,1005323.1575461832,3.0025369579476735e+24,3.0025345206676645e+24,4.868720833577745e+18,5.643133390694981e+18,9.61150274680485e+25,791582.7988846288
354,354,2021-08-13,1008236.586098498,1008236.586098498,3.0187954336399407e+24,3.0187929940689457e+24,4.8794414508445e+18,5.65385400645109e+18,9.64632490435462e+25,794918.500523926
355,355,2021-08-14,1011120.6168354872,1011120.6168354872,3.035089955053975e+24,3.035087508849732e+24,4.890185836168881e+18,5.664598387401598e+18,9.680882152291186e+25,798254.2511351729
356,356,2021-08-15,1013938.367039888,1013938.367039888,3.0514230381052094e+24,3.0514205885448775e+24,4.900955648511233e+18,5.675368197530991e+18,9.715444862396109e+25,801590.5496850945
357,357,2021-08-16,1016794.3951697584,1016794.3951697584,3.067780031549812e+24,3.0677775708836634e+24,4.91174122704107e+18,5.686153768737804e+18,9.749631753165624e+25,804924.393419671
358,358,2021-08-17,1019806.3489510488,1019806.3489510488,3.084177316058222e+24,3.0841748543720536e+24,4.92255337294921e+18,5.696965913973358e+18,9.78427543179096e+25,808259.1080419581
359,359,2021-08-18,1022781.8631910428,1022781.8631910428,3.100602764587312e+24,3.1006003023191207e+24,4.933384089828708e+18,5.707796630469078e+18,9.818984495533452e+25,811592.2162351295
360,360,2021-08-19,1025662.3474014648,1025662.3474014648,3.117062677616117e+24,3.117060212062425e+24,4.944237532129564e+18,5.718650070603519e+18,9.853911275459093e+25,814924.985001744
361,361,2021-08-20,1028501.025560224,1028501.025560224,3.133534032835959e+24,3.133531558674104e+24,4.955098519255231e+18,5.729511052053082e+18,9.888455748370156e+25,818252.755952381
362,362,2021-08-21,1031361.2878099896,1031361.2878099896,3.150054160650896e+24,3.150051681762192e+24,4.965991666365329e+18,5.740404196046359e+18,9.92311888638572e+25,821583.0600768424
363,363,2021-08-22,1034224.7267015708,1034224.7267015708,3.166606219045674e+24,3.166603729611729e+24,4.976905868064556e+18,5.751318390792198e+18,9.95759444125948e+25,824912.4844677137
364,364,2021-08-23,1037088.0349528138,1037088.0349528138,3.1831846860454794e+24,3.1831821901774736e+24,4.987837483237986e+18,5.762250001723097e+18,9.992380207354306e+25,828239.9105207969
365,365,2021-08-24,1039946.668769716,1039946.668769716,3.1997895872186206e+24,3.1997870802840905e+24,4.998786528745013e+18,5.773199039933009e+18,1.0027040845274722e+26,831565.3382404486
366,366,2021-08-25,1042924.3607130374,1042924.3607130374,3.2164345420020847e+24,3.2164320363993203e+24,5.009761985056754e+18,5.784174497122897e+18,1.006134837845281e+26,834891.4861936386
367,367,2021-08-26,1045567.902549773,1045567.902549773,3.2331068545265544e+24,3.233104343549397e+24,5.020755480690022e+18,5.795167989212366e+18,1.0095809875968038e+26,838215.804051694
368,368,2021-08-27,1048509.746237312,1048509.746237312,3.249823692495117e+24,3.249821160664355e+24,5.031778335794241e+18,5.806190830566002e+18,1.0130273286001284e+26,841541.7000350017
369,369,2021-08-28,1051386.8743876836,1051386.8743876836,3.266551288044392e+24,3.2665487567398843e+24,5.042808284300553e+18,5.817220779419319e+18,1.016461556983123e+26,844862.4520643806
370,370,2021-08-29,1054243.4153254025,1054243.4153254025,3.283317063749161e+24,3.283314541617621e+24,5.053863408281e+18,5.828275909448295e+18,1.0199293752937008e+26,848183.5020993702
371,371,2021-08-30,1057106.0561206597,1057106.0561206597,3.300135996063129e+24,3.300133467588616e+24,5.064953583005021e+18,5.839366079989847e+18,1.0233790439418966e+26,851507.7905997896
372,372,2021-08-31,1059951.9135456772,1059951.9135456772,3.3169575893808367e+24,3.3169550514531933e+24,5.076045512358639e+18,5.850458003110199e+18,1.0268174778789213e+26,854825.3325166259
373,373,2021-09-01,1062810.2718378757,1062810.2718378757,3.333820491846189e+24,3.333817943847317e+24,5.087164680401165e+18,5.861577164511896e+18,1.0302211113710337e+26,858143.753319357
374,374,2021-09-02,1065670.247458815,1065670.247458815,3.350725789398799e+24,3.3507232379481326e+24,5.098311803186381e+18,5.872724285021045e+18,1.0336524016099737e+26,861463.2450052577
375,375,2021-09-03,1068521.988822913,1068521.988822913,3.36765511394757e+24,3.3676525629082327e+24,5.109474769045374e+18,5.883887251151263e+18,1.0371022476894324e+26,864780.1882640587
376,376,2021-09-04,1071388.0234102027,1071388.0234102027,3.3846102002051403e+24,3.3846076397421e+24,5.120654721824015e+18,5.895067197716043e+18,1.040559893127718e+26,868094.9245283019
377,377,2021-09-05,1074250.7334963323,1074250.7334963323,3.401611945638722e+24,3.4016093888425204e+24,5.131865441027347e+18,5.90627791933724e+18,1.0439860882043062e+26,871411.5232273838
378,378,2021-09-06,1077116.788354254,1077116.788354254,3.418643002041012e+24,3.418640425353162e+24,5.143095487483935e+18,5.917507952677545e+18,1.0474675353889654e+26,874726.5829846583
379,379,2021-09-07,1079982.8990921788,1079982.8990921788,3.4356888119223134e+24,3.435686229848884e+24,5.154335262183492e+18,5.928747723825924e+18,1.05087951543752e+26,878037.2751396648
380,380,2021-09-08,1082844.9531140658,1082844.9531140658,3.452793904854295e+24,3.452791317894349e+24,5.165614127318632e+18,5.940026585738963e+18,1.0542688867823157e+26,881352.232680196
381,381,2021-09-09,1085702.139103013,1085702.139103013,3.469915366074645e+24,3.4699127750426124e+24,5.176903785480022e+18,5.951316241215275e+18,1.057638959575602e+26,884663.1212333567
382,382,2021-09-10,1088555.032540238,1088555.032540238,3.4870620865041646e+24,3.4870595019406115e+24,5.188210099219653e+18,5.962622559220132e+18,1.0610183913279825e+26,887971.66689993
383,383,2021-09-11,1091416.419839329,1091416.419839329,3.504254734139679e+24,3.504252142615096e+24,5.199546696732923e+18,5.973959152143395e+18,1.064421848989866e+26,891281.8421236465
384,384,2021-09-12,1094281.4010471203,1094281.4010471203,3.521473049146855e+24,3.521470445687035e+24,5.210900218961218e+18,5.985312666501757e+18,1.0678329457537834e+26,894589.7336823734
385,385,2021-09-13,1097141.200980392,1097141.200980392,3.5387302815669725e+24,3.538727660223969e+24,5.222279402801158e+18,5.996691838549769e+18,1.0712231425505511e+26,897897.8795518207
386,386,2021-09-14,1099997.7690692793,1099997.7690692793,3.556009490847135e+24,3.55600687382958e+24,5.233673077883065e+18,6.00808551648382e+18,1.0746820276026354e+26,901203.022743177
387,387,2021-09-15,1102857.689052116,1102857.689052116,3.573337228982328e+24,3.573334602268364e+24,5.245098752230526e+18,6.0195111844376e+18,1.0780774241938888e+26,904510.2311997202
388,388,2021-09-16,1105717.5092624957,1105717.5092624957,3.590681073595118e+24,3.590678444008834e+24,5.256535046969782e+18,6.030947477282887e+18,1.081514883662946e+26,907813.306536176
389,389,2021-09-17,1108575.193345009,1108575.193345009,3.608069357834525e+24,3.6080667265324726e+24,5.268000644593112e+18,6.042413073774863e+18,1.084992980542574e+26,911117.639229422
390,390,2021-09-18,1111432.4012583012,1111432.4012583012,3.625495983908413e+24,3.625493341523261e+24,5.279491524299494e+18,6.053903946173202e+18,1.0883976479095444e+26,914422.0513806362
391,391,2021-09-19,1114290.65323993,1114290.65323993,3.642949829045006e+24,3.642947182912228e+24,5.291000351884828e+18,6.065412771287401e+18,1.091798198986942e+26,917724.4224168126
392,392,2021-09-20,1117145.8665031537,1117145.8665031537,3.6604360647659983e+24,3.6604334124151095e+24,5.302530537380026e+18,6.076942952682462e+18,1.0951538697969873e+26,921025.72740014
393,393,2021-09-21,1120004.049947607,1120004.049947607,3.677958899420239e+24,3.677956248767856e+24,5.314084855712962e+18,6.088497272135369e+18,1.0985207958279052e+26,924326.7492141112
394,394,2021-09-22,1122869.260808926,1122869.260808926,3.6954940460005937e+24,3.695491379719815e+24,5.325647292362162e+18,6.10005969847942e+18,1.1019389878070044e+26,927622.9124825662
395,395,2021-09-23,1125726.5179198876,1125726.5179198876,3.713065789963701e+24,3.713063120686325e+24,5.337233860826725e+18,6.111646264968068e+18,1.1053240076156783e+26,930918.7853127196
396,396,2021-09-24,1128576.2796075684,1128576.2796075684,3.730706639711912e+24,3.7307039598946593e+24,5.348865996704067e+18,6.123278393895558e+18,1.1086739424935445e+26,934220.4292221444
397,397,2021-09-25,1131430.1247809324,1131430.1247809324,3.748356202589866e+24,3.748353526940166e+24,5.360503877900399e+18,6.134916277839918e+18,1.112031592091178e+26,937516.5261128636
398,398,2021-09-26,1134287.92732355,1134287.92732355,3.766049310457895e+24,3.766046619106549e+24,5.372170472069664e+18,6.146582861655732e+18,1.1154007205447334e+26,940813.5817610064
399,399,2021-09-27,1137145.7787114845,1137145.7787114845,3.783769172284143e+24,3.783766482545626e+24,5.38385470743432e+18,6.158267098083866e+18,1.1187602196465012e+26,944108.4541316528
400,400,2021-09-28,1140006.968553459,1140006.968553459,3.801504233692505e+24,3.801501535667819e+24,5.39554896519625e+18,6.169961350382008e+18,1.1221109856442925e+26,947399.000698812
401,401,2021-09-29,1142865.959804264,1142865.959804264,3.819293902297064e+24,3.819291197396429e+24,5.407279230199049e+18,6.181691610850902e+18,1.125509149747148e+26,950692.5214959804
402,402,2021-09-30,1145729.416083916,1145729.416083916,3.8371167927666376e+24,3.837114232234994e+24,5.419031401246823e+18,6.193443877093621e+18,1.128904204168566e+26,953985.0363636364
403,403,2021-10-01,1148582.3380035027,1148582.3380035027,3.85496183688247e+24,3.854959119621603e+24,5.430798180106982e+18,6.205210552608668e+18,1.1322678644612422e+26,957274.4966725043
404,404,2021-10-02,1151441.4096638656,1151441.4096638656,3.872861721366024e+24,3.872858995021037e+24,5.442601119958139e+18,6.217013486469878e+18,1.1356225311375362e+26,960566.9152661064
405,405,2021-10-03,1154300.7965746245,1154300.7965746245,3.890777968514473e+24,3.8907752459443503e+24,5.454414849127502e+18,6.228827218128335e+18,1.1389849988183464e+26,963855.1999300944
406,406,2021-10-04,1157157.6685334267,1157157.6685334267,3.9087473025747473e+24,3.9087445730460085e+24,5.466263583082941e+18,6.240675947495358e+18,1.1423516276010534e+26,967146.0836541828
407,407,2021-10-05,1160018.3477804963,1160018.3477804963,3.926724080850273e+24,3.926721338930224e+24,5.478117225652452e+18,6.252529581894209e+18,1.1457269668678948e+26,970431.1995805664
408,408,2021-10-06,1162877.7105907025,1162877.7105907025,3.944758875920337e+24,3.944756127761336e+24,5.490009123705507e+18,6.264421475833384e+18,1.1491093628194844e+26,973719.7818944424
409,409,2021-10-07,1165736.967132867,1165736.967132867,3.96281097021666e+24,3.962808221941229e+24,5.501912428632567e+18,6.276324780683672e+18,1.152482297143103e+26,977004.394055944
410,410,2021-10-08,1168605.922407794,1168605.922407794,3.980908028528987e+24,3.980905267123578e+24,5.513845382218916e+18,6.288257725612292e+18,1.1558403763460268e+26,980290.0615866388
411,411,2021-10-09,1171478.6884387007,1171478.6884387007,3.99902796794824e+24,3.999025204941826e+24,5.5257934232953e+18,6.300205765632995e+18,1.1592196146924897e+26,983572.7673768774
412,412,2021-10-10,1174329.8293622986,1174329.8293622986,4.017187869023569e+24,4.017185100536645e+24,5.537767814543018e+18,6.31218015326694e+18,1.1625626963139672e+26,986855.597407148
413,413,2021-10-11,1177185.7823652904,1177185.7823652904,4.035376506859884e+24,4.03537372583091e+24,5.549761154419245e+18,6.324173484873111e+18,1.1659021246384969e+26,990136.5164450664
414,414,2021-10-12,1180047.268557423,1180047.268557423,4.0536120628713767e+24,4.053609278417026e+24,5.561785431500686e+18,6.336197759695905e+18,1.1692475699529688e+26,993418.7881652662
415,415,2021-10-13,1182907.710195531,1182907.710195531,4.0718802508872894e+24,4.071877458810664e+24,5.573831225681063e+18,6.348243548850259e+18,1.1725726966852136e+26,996699.8268156424
416,416,2021-10-14,1185772.6024432809,1185772.6024432809,4.090191130054749e+24,4.090188334330421e+24,5.585905169824886e+18,6.360317490588836e+18,1.175910800774568e+26,999981.4237347296
417,417,2021-10-15,1188628.909695485,1188628.909695485,4.1085087674892976e+24,4.1085059608353344e+24,5.597983570277911e+18,6.372395883835008e+18,1.1792648379734665e+26,1003257.1428071404
418,418,2021-10-16,1191485.6267507002,1191485.6267507002,4.126887416412597e+24,4.126884635179215e+24,5.610102200875025e+18,6.384514531194108e+18,1.1826454177059598e+26,1006536.6775210084
419,419,2021-10-17,1194346.3884615384,1194346.3884615384,4.145298256022095e+24,4.1452954393325537e+24,5.622242057571856e+18,6.396654364511631e+18,1.1859775478918043e+26,1009814.8601398602
420,420,2021-10-18,1197208.925420168,1197208.925420168,4.16373609866264e+24,4.163733276407323e+24,5.634399719699305e+18,6.408812022969084e+18,1.1893239916779856e+26,1013090.7657563024
421,421,2021-10-19,1200144.168358418,1200144.168358418,4.182222359217703e+24,4.182219541465743e+24,5.646589307939647e+18,6.421001614178877e+18,1.1927107372885547e+26,1016368.1841092056
422,422,2021-10-20,1203854.217787115,1203854.217787115,4.200708921162761e+24,4.200706085627776e+24,5.658779094912443e+18,6.43319138942579e+18,1.1960349683205691e+26,1019638.5892857144
423,423,2021-10-21,1205236.6742397763,1205236.6742397763,4.219264170474441e+24,4.219261337129626e+24,5.671014173398574e+18,6.445426469356089e+18,1.1993482923852726e+26,1022914.0681579869
424,424,2021-10-22,1208142.4713086074,1208142.4713086074,4.237843110579311e+24,4.237840257770183e+24,5.683264873270826e+18,6.457677156393839e+18,1.2026743372062133e+26,1026186.656752974
425,425,2021-10-23,1211520.460866527,1211520.460866527,4.256451826347341e+24,4.2564489807170937e+24,5.695535206809521e+18,6.46994749466619e+18,1.2060221504532007e+26,1029457.425925926
426,426,2021-10-24,1219779.3339154732,1219779.3339154732,4.275117029802208e+24,4.2751141684826025e+24,5.707842787558983e+18,6.482255065070302e+18,1.209379692860662e+26,1032731.053789731
427,427,2021-10-25,1222802.8575927222,1222802.8575927222,4.293811248415957e+24,4.293808385632526e+24,5.720169500508731e+18,6.494581777054824e+18,1.2127357153224684e+26,1036002.7025892232
428,428,2021-10-26,1222961.1756473058,1222961.1756473058,4.312511815018807e+24,4.312508947493512e+24,5.73250039923597e+18,6.506912672655343e+18,1.2160808612376689e+26,1039268.4160251924
429,429,2021-10-27,1222152.505068158,1222152.505068158,4.331274701739861e+24,4.331271837836886e+24,5.744872390999722e+18,6.519284666807604e+18,1.219397062580732e+26,1042537.9598042642
430,430,2021-10-28,1225130.6255691769,1225130.6255691769,4.350066289003716e+24,4.35006339899735e+24,5.757263307510205e+18,6.531675566105867e+18,1.2227261012512068e+26,1045805.4556917688
431,431,2021-10-29,1227956.5484101465,1227956.5484101465,4.368820698813301e+24,4.3688178153870873e+24,5.769629709714077e+18,6.544041972648602e+18,1.226055616120323e+26,1049059.481957842
432,432,2021-10-30,1230775.2356020943,1230775.2356020943,4.387784094691872e+24,4.387781205892618e+24,5.782133914483335e+18,6.55654617387495e+18,1.2293944794444036e+26,1052342.687260035
433,433,2021-10-31,1233646.208960448,1233646.208960448,4.4066716487702297e+24,4.406668753238601e+24,5.794588110203264e+18,6.569000365155643e+18,1.232684258818882e+26,1055605.7101855092
434,434,2021-11-01,1236525.9175401817,1236525.9175401817,4.4256095099573947e+24,4.425606607382193e+24,5.80707547774505e+18,6.581487728052994e+18,1.2359761453680523e+26,1058870.390286513
435,435,2021-11-02,1239351.2097902098,1239351.2097902098,4.444581630297047e+24,4.444578723107095e+24,5.81958543530503e+18,6.59399768257007e+18,1.2392645390798215e+26,1062133.9454545456
436,436,2021-11-03,1242219.7976232087,1242219.7976232087,4.463583098831236e+24,4.4635801856773846e+24,5.832114744664467e+18,6.606526987996996e+18,1.2425822662621246e+26,1065395.5246417336
437,437,2021-11-04,1245086.068469101,1245086.068469101,4.4826417732697847e+24,4.482638848089532e+24,5.84468177481752e+18,6.619094010220001e+18,1.2458808479427364e+26,1068659.891502809
438,438,2021-11-05,1247937.7685863874,1247937.7685863874,4.5017151991914136e+24,4.5017122614107465e+24,5.857258531897448e+18,6.631670758991389e+18,1.2492020472513376e+26,1071919.7657940662
439,439,2021-11-06,1250811.032167832,1250811.032167832,4.520842108533703e+24,4.520839172796869e+24,5.869870555215977e+18,6.644282783657594e+18,1.2525251541741036e+26,1075181.7597902098
440,440,2021-11-07,1253646.5260398462,1253646.5260398462,4.539983607365306e+24,4.53998066232142e+24,5.882492198644903e+18,6.656904420949577e+18,1.2558091513048065e+26,1078439.232436211
441,441,2021-11-08,1256523.9401888773,1256523.9401888773,4.5591847414347263e+24,4.559181796496722e+24,5.895153164736811e+18,6.669565387111301e+18,1.2591606690299527e+26,1081699.839804127
442,442,2021-11-09,1259383.3111266133,1259383.3111266133,4.5783860657318087e+24,4.5783831124004974e+24,5.907814256262246e+18,6.682226473102304e+18,1.2624815256039391e+26,1084953.483432159
443,443,2021-11-10,1262254.9839160838,1262254.9839160838,4.597674274333532e+24,4.597671316141454e+24,5.920532638113919e+18,6.694944851748855e+18,1.2657882182179916e+26,1088214.8367132868
444,444,2021-11-11,1265097.8728991596,1265097.8728991596,4.616951167478588e+24,4.616948223974011e+24,5.933243558707698e+18,6.707655782027372e+18,1.2690926976154132e+26,1091467.2850140056
445,445,2021-11-12,1267958.21122807,1267958.21122807,4.636286947175546e+24,4.636283969431326e+24,5.945993308291169e+18,6.720405509033689e+18,1.2723653317278296e+26,1094722.6771929823
446,446,2021-11-13,1270819.108315863,1270819.108315863,4.655672438073448e+24,4.655669453654223e+24,5.958775836762975e+18,6.733188033104088e+18,1.2756663435362296e+26,1097979.4371069183
447,447,2021-11-14,1273671.922458959,1273671.922458959,4.675088957090164e+24,4.675085981083713e+24,5.971578824753411e+18,6.745991026641791e+18,1.2789886961745674e+26,1101234.4152986377
448,448,2021-11-15,1276549.398672257,1276549.398672257,4.694537129703626e+24,4.694534137150236e+24,5.984402684694099e+18,6.758814875671653e+18,1.2822919617995744e+26,1104487.71104123
449,449,2021-11-16,1279603.7698218653,1279603.7698218653,4.714036881720349e+24,4.714033878203101e+24,5.997260555390263e+18,6.7716727391384e+18,1.2855924878880789e+26,1107742.6440796368
450,450,2021-11-17,1282933.086013986,1282933.086013986,4.73353405205936e+24,4.733531047621939e+24,6.010116723763334e+18,6.784528906904721e+18,1.2888991883342332e+26,1110990.175874126
451,451,2021-11-18,1285767.2223001402,1285767.2223001402,4.753083441717394e+24,4.753080434373167e+24,6.023007324843614e+18,6.797419506068294e+18,1.2921830034030446e+26,1114239.4386395512
452,452,2021-11-19,1288646.4180929095,1288646.4180929095,4.772690030422948e+24,4.772687012964625e+24,6.035935642196198e+18,6.810347816751783e+18,1.2954817316439502e+26,1117491.2319245546
453,453,2021-11-20,1291536.268948655,1291536.268948655,4.792317547499403e+24,4.792314525726587e+24,6.0488777594313e+18,6.823289931141967e+18,1.2988085437769508e+26,1120739.5263709396
454,454,2021-11-21,1294339.531534688,1294339.531534688,4.811983855559898e+24,4.811980820581639e+24,6.061845454912553e+18,6.836257617915729e+18,1.3021447816894883e+26,1123987.2778556412
455,455,2021-11-22,1297219.7209221097,1297219.7209221097,4.831699628876719e+24,4.8316965900146414e+24,6.074845767109609e+18,6.84925792755185e+18,1.3054436422594286e+26,1127236.2312259867
456,456,2021-11-23,1300090.6515948125,1300090.6515948125,4.851430302433292e+24,4.851427254005807e+24,6.087855904321668e+18,6.862268058456608e+18,1.3087073246573972e+26,1130480.6880476691
457,457,2021-11-24,1302939.2083769634,1302939.2083769634,4.871222037873734e+24,4.871218985557517e+24,6.10090630490767e+18,6.875318456478432e+18,1.3119800284948733e+26,1133728.227225131
458,458,2021-11-25,1305796.5645330534,1305796.5645330534,4.891049389876465e+24,4.891046328604104e+24,6.113980190569386e+18,6.888392336234591e+18,1.3152515653907996e+26,1136974.6512766702
459,459,2021-11-26,1308656.2156588605,1308656.2156588605,4.910903492307337e+24,4.910900428223647e+24,6.127071715098808e+18,6.901483858910261e+18,1.318529940031566e+26,1140218.5071653267
460,460,2021-11-27,1311531.3101045296,1311531.3101045296,4.930799370601394e+24,4.930796300015018e+24,6.140190786063004e+18,6.914602925586676e+18,1.321810651908851e+26,1143462.2428571428
461,461,2021-11-28,1314390.3679608256,1314390.3679608256,4.950718894707433e+24,4.950715817862749e+24,6.153325448753328e+18,6.927737584150354e+18,1.3250686030694833e+26,1146702.8985659322
462,462,2021-11-29,1317251.0675533777,1317251.0675533777,4.970698746850844e+24,4.970695663130556e+24,6.166499890929217e+18,6.940912021792565e+18,1.3283308382767215e+26,1149946.4266713336
463,463,2021-11-30,1320114.7126356317,1320114.7126356317,4.990705228738654e+24,4.990702130152232e+24,6.179691892395596e+18,6.954104013456418e+18,1.3316435139867858e+26,1153187.3433671684
464,464,2021-12-01,1322975.394129979,1322975.394129979,5.010758946575105e+24,5.010755830376881e+24,6.192915040602676e+18,6.967327150050518e+18,1.3349401305500608e+26,1156428.9758909852
465,465,2021-12-02,1325825.3038770522,1325825.3038770522,5.03084732620521e+24,5.030844227074886e+24,6.20616104432405e+18,6.980573165026231e+18,1.3382147255421705e+26,1159669.2780300383
466,466,2021-12-03,1329014.88772298,1329014.88772298,5.050953858285385e+24,5.050950752324444e+24,6.219419017523581e+18,6.993831133721745e+18,1.3414686499895076e+26,1162905.59181532
467,467,2021-12-04,1331550.5304195804,1331550.5304195804,5.071124420000058e+24,5.071121298671626e+24,6.232719210991367e+18,7.00713131705642e+18,1.3447333802953794e+26,1166145.286013986
468,468,2021-12-05,1334406.3975481612,1334406.3975481612,5.091324948434708e+24,5.091321816854059e+24,6.246039164105858e+18,7.020451263410737e+18,1.3480181334732888e+26,1169382.8721541157
469,469,2021-12-06,1337264.1965782123,1337264.1965782123,5.111570427643054e+24,5.11156729793467e+24,6.25938875714784e+18,7.033800857687267e+18,1.351256648040609e+26,1172620.7433659218
470,470,2021-12-07,1340133.263305322,1340133.263305322,5.131831496468565e+24,5.131828353829688e+24,6.272748629770892e+18,7.047160721784129e+18,1.3545596223230289e+26,1175854.2020308124
471,471,2021-12-08,1342991.834788683,1342991.834788683,5.15216300450598e+24,5.15215986380457e+24,6.286154949050181e+18,7.060567042340955e+18,1.3577890967556944e+26,1179091.9860286412
