,id,pollId,constituentGroupId,optionId,address,signerAddress,signature,power,balance,lockedBalance,uploaded,textilePath,createdAt,updatedAt
169,798,16,0,50,f064218,f3srltdd7fvnukjpywap5wksbpmdenhvwr6imza3nxlxycmmi2lit2kbisij5wly5fmjwcatmetyktpd5tfydq,"{""version"":1,""signer"":""f3srltdd7fvnukjpywap5wksbpmdenhvwr6imza3nxlxycmmi2lit2kbisij5wly5fmjwcatmetyktpd5tfydq"",""address"":""f064218"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a799453de84d2af11f90011280fca835574ec3ab1e1ae7e381b79716dd57cd619fa769497335ad48be21a44225cfe5b61388ad6a7fa0e1ab04b60b4ea84749b2908f4340d77c55350714efef66be9f2f73a218dfba269c448b63326dd483fe7e"",""balance"":0,""lockedBalance"":""218979805161723821427"",""power"":""131185481089024""}",131185481089024,0,218979805161723821427,True,/ipfs/bafkreicv5ket2wahrldnczbx2iaadrhv6lfigq43n7xphz2olzdo2whlni,2022-09-15 05:30:44.081,2022-09-15 05:31:29.955
170,800,16,0,50,f0440182,f3soc7zkcvskadgbxt2zusgj2iota6kwa3vacyssscwdyjv3sex77uuwkjv63kz23s2lcppkchtnsz7mjefeya,"{""version"":1,""signer"":""f3soc7zkcvskadgbxt2zusgj2iota6kwa3vacyssscwdyjv3sex77uuwkjv63kz23s2lcppkchtnsz7mjefeya"",""address"":""f0440182"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b8e9423e06e185e50c11631b0a81ac012049dd0aeac16ce10a7de5262ada6cc0d5de658761a63096631f2146e0bb22f904c8633dccf0b904b00bd827aa6956586eba3a87692ad0dfa57c9a9a6b223187fff8651deb90157def0e08191b7552c2"",""balance"":0,""lockedBalance"":""327824773855878212956"",""power"":""170767899688960""}",170767899688960,0,327824773855878212956,True,/ipfs/bafkreiddxzl3g6hhbzqr4aenghrctc6xfo5mwgyputyford62fvystz44m,2022-09-15 05:30:54.646,2022-09-15 05:31:35.860
171,802,16,0,50,f01907460,f3sdmhlemj7ufhk3g6uxhjv7dkowloq4w3srtv3uwcikuk2mm37d55tfekgr3tcrxqvoicplpynbzknyjljqjq,"{""version"":1,""signer"":""f3sdmhlemj7ufhk3g6uxhjv7dkowloq4w3srtv3uwcikuk2mm37d55tfekgr3tcrxqvoicplpynbzknyjljqjq"",""address"":""f01907460"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b059dba71ce58c568ff6749392558d5e488a64c24766262bc320db7e6eade1de32e605a4976cf5c8725570eee8fbd9d508cafe1e7a5a2eb03403cd620d22ea0f5fb45621becd55350683a910e366d9da69b74ac9c7920f3a2caa51ef854a3e81"",""balance"":0,""lockedBalance"":""0"",""power"":""0""}",0,0,0,True,/ipfs/bafkreifjh45enft3hw6olzbcvp2yhprw6jwezjwvm2pedjgfjt44ix7vjm,2022-09-15 05:31:05.547,2022-09-15 05:31:53.655
172,2877,16,0,50,f01035021,f3vehf7mwsvfp26xya2eusywb7jqxg6fkkglrtiew5t4ux5q5heicgveojssrvd6pgse66kd7dbvca6omhay6q,"{""version"":1,""signer"":""f3vehf7mwsvfp26xya2eusywb7jqxg6fkkglrtiew5t4ux5q5heicgveojssrvd6pgse66kd7dbvca6omhay6q"",""address"":""f01035021"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a9ae1cf196b6031463e7cc5044ff5687c5afe7a7a6471efa66f57bd715f6d755816758bed25b351286b5e225eed290b60ec8c252c9825ed9bc9088d4c22c45686a715db7ade55a82149ff4b98d763bbb52f131af1889da9f4c50ead8955dfb8c"",""balance"":0,""lockedBalance"":""21308956696000513748203"",""power"":""21992672096944128""}",21992672096944128,0,21308956696000513748203,True,/ipfs/bafkreib3xl6wzyb6supkefqoyvj47cebluu6nchjwaqu4jcesqfv7btlae,2022-09-28 11:51:02.116,2022-09-28 11:51:10.965
173,795,16,0,50,f3ssnrugznykzvovrx2wdbjx7cujjt7nfezlmdm7zek7vgb6ss3jb74kov7ewcnyumvwfny4wbcs6sut6qw3ua,f3ssnrugznykzvovrx2wdbjx7cujjt7nfezlmdm7zek7vgb6ss3jb74kov7ewcnyumvwfny4wbcs6sut6qw3ua,"{""version"":1,""signer"":""f3ssnrugznykzvovrx2wdbjx7cujjt7nfezlmdm7zek7vgb6ss3jb74kov7ewcnyumvwfny4wbcs6sut6qw3ua"",""address"":""f3ssnrugznykzvovrx2wdbjx7cujjt7nfezlmdm7zek7vgb6ss3jb74kov7ewcnyumvwfny4wbcs6sut6qw3ua"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02acc1776a7b3952d6d471b4989e6c69e4b348dc8f42b3c09f34e0e315be2729e5132463d678237715827c8eed938fda9704827e8b4311501c9c1ed80d279784407fc6ceef78dd487d88a77eeb04d7fac013edd9641389fc06866cd0ce4589d79f"",""balance"":""10492228535025877308"",""lockedBalance"":""0"",""power"":""0""}",0,10492228535025877308,0,True,/ipfs/bafkreibf76vo24repugb2zyjr7kbbx7a755nf3n3vlpfjdlwq557tmx7ri,2022-09-15 05:30:33.657,2022-09-15 05:31:10.542
174,799,16,0,50,f3soc7zkcvskadgbxt2zusgj2iota6kwa3vacyssscwdyjv3sex77uuwkjv63kz23s2lcppkchtnsz7mjefeya,f3soc7zkcvskadgbxt2zusgj2iota6kwa3vacyssscwdyjv3sex77uuwkjv63kz23s2lcppkchtnsz7mjefeya,"{""version"":1,""signer"":""f3soc7zkcvskadgbxt2zusgj2iota6kwa3vacyssscwdyjv3sex77uuwkjv63kz23s2lcppkchtnsz7mjefeya"",""address"":""f3soc7zkcvskadgbxt2zusgj2iota6kwa3vacyssscwdyjv3sex77uuwkjv63kz23s2lcppkchtnsz7mjefeya"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b8e9423e06e185e50c11631b0a81ac012049dd0aeac16ce10a7de5262ada6cc0d5de658761a63096631f2146e0bb22f904c8633dccf0b904b00bd827aa6956586eba3a87692ad0dfa57c9a9a6b223187fff8651deb90157def0e08191b7552c2"",""balance"":""8341484606638607389"",""lockedBalance"":""0"",""power"":""0""}",0,8341484606638607389,0,True,/ipfs/bafkreibq6jpckhtclkxiuatryswhcggqqieawn4d2yffiv4zml2kehrdl4,2022-09-15 05:30:54.643,2022-09-15 05:31:33.104
175,804,16,0,49,f0717987,t3uwhltxvrhq7vvvjcjirztpiptlag3shinpbg7fucbe7xrqrm5udtcox5zwgur6xafskd6l4a6ea663ghikcq,"{""version"":1,""signer"":""t3uwhltxvrhq7vvvjcjirztpiptlag3shinpbg7fucbe7xrqrm5udtcox5zwgur6xafskd6l4a6ea663ghikcq"",""address"":""f0717987"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02b06f535dc32f3635b6a904d96fad057647ba8bf723dd55d8d9b2ea77f663e711369094f432ff11e9b23bf09b04263c5210704a72ea2c2cdd36db9fde59ca9ca69dc2cc175a9cd09c8046d606f2698466a058b6969c0558ff1684f637b00c095f"",""balance"":0,""lockedBalance"":""1422251885415517771098"",""power"":""1711596007063552""}",1711596007063552,0,1422251885415517771098,True,/ipfs/bafkreicihged4peqz5iuoyg5d3c5tic6gl4m7boxo5h3a2qqmw5og7eda4,2022-09-15 05:31:10.527,2022-09-15 05:32:10.790
176,806,16,0,50,f01752548,f3rrljgbr76qgqabuwc2kmu5uef5ot3ghg6srxt3bnj67yhwj75gnd26rnmfiszydcbsenv4fq6j4boob5bdla,"{""version"":1,""signer"":""f3rrljgbr76qgqabuwc2kmu5uef5ot3ghg6srxt3bnj67yhwj75gnd26rnmfiszydcbsenv4fq6j4boob5bdla"",""address"":""f01752548"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02af992b8b46fe69e5fe8c62a867dc44c15159921de7ccf7fa9b599122d8fbd84058c75b2466f8bf474d3ef6494d0243e4072d5f95006be4251ec90671c4928fc445ee984cac835e43c5a2db455db4601ee38001336777dc33ae40f768ceef7301"",""balance"":0,""lockedBalance"":""8607777119022448082457"",""power"":""971693401047040""}",971693401047040,0,8607777119022448082457,True,/ipfs/bafkreiaxdpdcl362eucu3kl3yiy6mbd4r35vhnl5pke6hngerebct4qxry,2022-09-15 05:31:17.668,2022-09-15 05:32:28.770
177,807,16,0,50,f3rkr6sdghpzhm4za3v2jua22j7qlgytm4hxfgnhftlgvevg5esyqzep2yrs2zx3t4wjyuzgqc6tadkeskpo7q,f3rkr6sdghpzhm4za3v2jua22j7qlgytm4hxfgnhftlgvevg5esyqzep2yrs2zx3t4wjyuzgqc6tadkeskpo7q,"{""version"":1,""signer"":""f3rkr6sdghpzhm4za3v2jua22j7qlgytm4hxfgnhftlgvevg5esyqzep2yrs2zx3t4wjyuzgqc6tadkeskpo7q"",""address"":""f3rkr6sdghpzhm4za3v2jua22j7qlgytm4hxfgnhftlgvevg5esyqzep2yrs2zx3t4wjyuzgqc6tadkeskpo7q"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b26df190194e01fb0e6c285cab3bf6d2b0b45d0850454bfce7424515734167446d6168dabce5ba7a831ef70b5afa05b710ff93b788b8d7d0e6887990de835a051cee4deb1415faec7ab3df9a8dd4208d020a5514fbe01cea07cea2c7ad3ba8dd"",""balance"":""8558225157140261724"",""lockedBalance"":""0"",""power"":""0""}",0,8558225157140261724,0,True,/ipfs/bafkreihqwloc4xnqpvdiraksrtdkfaa5nbju75jt77jhkolpp6aja46jmi,2022-09-15 05:31:27.498,2022-09-15 05:32:32.011
178,808,16,0,50,f01149094,f3rkr6sdghpzhm4za3v2jua22j7qlgytm4hxfgnhftlgvevg5esyqzep2yrs2zx3t4wjyuzgqc6tadkeskpo7q,"{""version"":1,""signer"":""f3rkr6sdghpzhm4za3v2jua22j7qlgytm4hxfgnhftlgvevg5esyqzep2yrs2zx3t4wjyuzgqc6tadkeskpo7q"",""address"":""f01149094"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b26df190194e01fb0e6c285cab3bf6d2b0b45d0850454bfce7424515734167446d6168dabce5ba7a831ef70b5afa05b710ff93b788b8d7d0e6887990de835a051cee4deb1415faec7ab3df9a8dd4208d020a5514fbe01cea07cea2c7ad3ba8dd"",""balance"":0,""lockedBalance"":""204632992489575436010"",""power"":""99471442575360""}",99471442575360,0,204632992489575436010,True,/ipfs/bafkreicvzjfvmjwsm34id5we4xsvyzqwsbsehdtvqsevdksod7sxy3go5q,2022-09-15 05:31:27.501,2022-09-15 05:32:35.028
179,809,16,0,50,f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga,f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga,"{""version"":1,""signer"":""f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga"",""address"":""f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a6b55ede3058fccbc728ab649fb522f03e7dd6b6b901497f1dd7df0a2d88702ce5e6cbb0cb8c154b8c3845926c85b7bf0126b87cf02bfad95bce5757d34397a76d2b07463d943d26c69f277e0353b2a2814f03d2f316df5bc4fc4fecc0ccc593"",""balance"":""70428697880629991903"",""lockedBalance"":""0"",""power"":""0""}",0,70428697880629991903,0,True,/ipfs/bafkreif4wd47s5huptvpgcbxj6fwgzhcozyufo2b7lm5blcxahul2j7jyu,2022-09-15 05:31:38.168,2022-09-15 05:32:45.699
180,810,16,0,50,f01775922,f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga,"{""version"":1,""signer"":""f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga"",""address"":""f01775922"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a6b55ede3058fccbc728ab649fb522f03e7dd6b6b901497f1dd7df0a2d88702ce5e6cbb0cb8c154b8c3845926c85b7bf0126b87cf02bfad95bce5757d34397a76d2b07463d943d26c69f277e0353b2a2814f03d2f316df5bc4fc4fecc0ccc593"",""balance"":0,""lockedBalance"":""5998575884147485259875"",""power"":""794190992637952""}",794190992637952,0,5998575884147485259875,True,/ipfs/bafkreihvp6qi7pom3wbnnj7xhl34tc2fspdzvld36dnmngl2cejmibwpka,2022-09-15 05:31:38.172,2022-09-15 05:32:52.008
181,801,16,0,50,f3sdmhlemj7ufhk3g6uxhjv7dkowloq4w3srtv3uwcikuk2mm37d55tfekgr3tcrxqvoicplpynbzknyjljqjq,f3sdmhlemj7ufhk3g6uxhjv7dkowloq4w3srtv3uwcikuk2mm37d55tfekgr3tcrxqvoicplpynbzknyjljqjq,"{""version"":1,""signer"":""f3sdmhlemj7ufhk3g6uxhjv7dkowloq4w3srtv3uwcikuk2mm37d55tfekgr3tcrxqvoicplpynbzknyjljqjq"",""address"":""f3sdmhlemj7ufhk3g6uxhjv7dkowloq4w3srtv3uwcikuk2mm37d55tfekgr3tcrxqvoicplpynbzknyjljqjq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b059dba71ce58c568ff6749392558d5e488a64c24766262bc320db7e6eade1de32e605a4976cf5c8725570eee8fbd9d508cafe1e7a5a2eb03403cd620d22ea0f5fb45621becd55350683a910e366d9da69b74ac9c7920f3a2caa51ef854a3e81"",""balance"":""96116217741203619528"",""lockedBalance"":""0"",""power"":""0""}",0,96116217741203619528,0,True,/ipfs/bafkreig4cr7y6q2uaebhqpuqekk7xuvfsm4f76zr6nqh2zhh35wyhwnpoy,2022-09-15 05:31:05.544,2022-09-15 05:31:50.145
182,803,16,0,49,t3uwhltxvrhq7vvvjcjirztpiptlag3shinpbg7fucbe7xrqrm5udtcox5zwgur6xafskd6l4a6ea663ghikcq,t3uwhltxvrhq7vvvjcjirztpiptlag3shinpbg7fucbe7xrqrm5udtcox5zwgur6xafskd6l4a6ea663ghikcq,"{""version"":1,""signer"":""t3uwhltxvrhq7vvvjcjirztpiptlag3shinpbg7fucbe7xrqrm5udtcox5zwgur6xafskd6l4a6ea663ghikcq"",""address"":""t3uwhltxvrhq7vvvjcjirztpiptlag3shinpbg7fucbe7xrqrm5udtcox5zwgur6xafskd6l4a6ea663ghikcq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02b06f535dc32f3635b6a904d96fad057647ba8bf723dd55d8d9b2ea77f663e711369094f432ff11e9b23bf09b04263c5210704a72ea2c2cdd36db9fde59ca9ca69dc2cc175a9cd09c8046d606f2698466a058b6969c0558ff1684f637b00c095f"",""balance"":""9026722825177530730"",""lockedBalance"":""0"",""power"":""0""}",0,9026722825177530730,0,True,/ipfs/bafkreifpiqoofawnhyuiecsvxnfu2ommxyn4qmp7rlj45746pi7d2gb6bi,2022-09-15 05:31:10.524,2022-09-15 05:31:56.569
183,805,16,0,50,f3rrljgbr76qgqabuwc2kmu5uef5ot3ghg6srxt3bnj67yhwj75gnd26rnmfiszydcbsenv4fq6j4boob5bdla,f3rrljgbr76qgqabuwc2kmu5uef5ot3ghg6srxt3bnj67yhwj75gnd26rnmfiszydcbsenv4fq6j4boob5bdla,"{""version"":1,""signer"":""f3rrljgbr76qgqabuwc2kmu5uef5ot3ghg6srxt3bnj67yhwj75gnd26rnmfiszydcbsenv4fq6j4boob5bdla"",""address"":""f3rrljgbr76qgqabuwc2kmu5uef5ot3ghg6srxt3bnj67yhwj75gnd26rnmfiszydcbsenv4fq6j4boob5bdla"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02af992b8b46fe69e5fe8c62a867dc44c15159921de7ccf7fa9b599122d8fbd84058c75b2466f8bf474d3ef6494d0243e4072d5f95006be4251ec90671c4928fc445ee984cac835e43c5a2db455db4601ee38001336777dc33ae40f768ceef7301"",""balance"":""15216498803306870104"",""lockedBalance"":""0"",""power"":""0""}",0,15216498803306870104,0,True,/ipfs/bafkreidsbv6dtgti4ohuipctxhqotetfmmvtv4adu26e74fggred3x3yaq,2022-09-15 05:31:17.665,2022-09-15 05:32:13.995
184,811,16,0,50,f01851231,f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga,"{""version"":1,""signer"":""f3rezt4muchzjm6zfegkxpy7rhjsuswzifc24fmibhtdenovglowxjmubqchxyctjvwj4tkek6okdosnw26yga"",""address"":""f01851231"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a6b55ede3058fccbc728ab649fb522f03e7dd6b6b901497f1dd7df0a2d88702ce5e6cbb0cb8c154b8c3845926c85b7bf0126b87cf02bfad95bce5757d34397a76d2b07463d943d26c69f277e0353b2a2814f03d2f316df5bc4fc4fecc0ccc593"",""balance"":0,""lockedBalance"":""1768274430072432921894"",""power"":""269930104619008""}",269930104619008,0,1768274430072432921894,True,/ipfs/bafkreiggcocqfgx7miczynfj5lpx34rmcpimrcfee2hcohvkiwrfuticou,2022-09-15 05:31:38.175,2022-09-15 05:32:54.833
185,813,16,0,50,f0838923,f3refgfi5jqoggh2dyac343urr6i3misryl4wxtng3d7kbtt3afdx7tibia3evtgnqwinuhyqxzwuugb4b3jwq,"{""version"":1,""signer"":""f3refgfi5jqoggh2dyac343urr6i3misryl4wxtng3d7kbtt3afdx7tibia3evtgnqwinuhyqxzwuugb4b3jwq"",""address"":""f0838923"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a6f97aa700eb5449727fe401461bae5ff3c38ec54f8337d785a268b0dbe775aae27611ad8daf212c11989ae4418ca60c1541de0f903af8e8b1389257288f03e342cdc0f4c6cf17be1d3ccc42ca4e3685ffd7ae225690897dec7cf484b439829f"",""balance"":0,""lockedBalance"":""2619170553803836446771"",""power"":""1192282921369600""}",1192282921369600,0,2619170553803836446771,True,/ipfs/bafkreia3p5cs264rtcalwesn34kfwfyqurrdnxdhcf6mj6memqtri5bine,2022-09-15 05:31:51.097,2022-09-15 05:33:10.692
186,814,16,0,50,f3qrguequ7jx56kpndchxlqfybfsv3dejuul4vctnjxllsyqb2xyfbcaisvbi2s6ij3uqhp5cao5wctxdwxjha,f3qrguequ7jx56kpndchxlqfybfsv3dejuul4vctnjxllsyqb2xyfbcaisvbi2s6ij3uqhp5cao5wctxdwxjha,"{""version"":1,""signer"":""f3qrguequ7jx56kpndchxlqfybfsv3dejuul4vctnjxllsyqb2xyfbcaisvbi2s6ij3uqhp5cao5wctxdwxjha"",""address"":""f3qrguequ7jx56kpndchxlqfybfsv3dejuul4vctnjxllsyqb2xyfbcaisvbi2s6ij3uqhp5cao5wctxdwxjha"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a62b985bbe2b0480d839bc8b5571de2f3c8eea340f92b937dc23ca7b11bc568d72efdd3ba453e81ee758f72f604270c50111e1f8f27eff98377cd6486290c182b2eed541669e811138d13cfef4319d2a54be061d59394fdb559d1f51825b32d8"",""balance"":""899991871250940428"",""lockedBalance"":""0"",""power"":""0""}",0,899991871250940428,0,True,/ipfs/bafkreidxulgrgh6c62pgrs2sfdn73edw7iziohvdfs2wvnv7iu2y6bfxlm,2022-09-15 05:32:00.437,2022-09-15 05:33:14.452
187,815,16,0,50,f3qi6f6fbui7izpfr2oas5bkqw45gawxioniligl7nuxhf4zhsw4pppxiv7jlxwwuu5zfskfm5jmqq7bhwbfsa,f3qi6f6fbui7izpfr2oas5bkqw45gawxioniligl7nuxhf4zhsw4pppxiv7jlxwwuu5zfskfm5jmqq7bhwbfsa,"{""version"":1,""signer"":""f3qi6f6fbui7izpfr2oas5bkqw45gawxioniligl7nuxhf4zhsw4pppxiv7jlxwwuu5zfskfm5jmqq7bhwbfsa"",""address"":""f3qi6f6fbui7izpfr2oas5bkqw45gawxioniligl7nuxhf4zhsw4pppxiv7jlxwwuu5zfskfm5jmqq7bhwbfsa"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""028c5210a2b5714e28ab337167141d492182ae1ff3c1e6dd6beaa1ed1e4c1c54723ffad1e6d38d74cd71e2ec35f04f34170c97c6fa3efcedb1c63223dbbdb592ddf3f027c2f529d0a809bc50070890042c49932ec38b804541b7e2a07ba3b5745c"",""balance"":""9735493263091991883"",""lockedBalance"":""0"",""power"":""0""}",0,9735493263091991883,0,True,/ipfs/bafkreihpe5dbjttkwkyb4pw2qjdjjngir2vc5p5pfiti34dauzspqufzlm,2022-09-15 05:32:09.431,2022-09-15 05:33:17.752
188,816,16,0,50,f01049918,f3qi6f6fbui7izpfr2oas5bkqw45gawxioniligl7nuxhf4zhsw4pppxiv7jlxwwuu5zfskfm5jmqq7bhwbfsa,"{""version"":1,""signer"":""f3qi6f6fbui7izpfr2oas5bkqw45gawxioniligl7nuxhf4zhsw4pppxiv7jlxwwuu5zfskfm5jmqq7bhwbfsa"",""address"":""f01049918"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""028c5210a2b5714e28ab337167141d492182ae1ff3c1e6dd6beaa1ed1e4c1c54723ffad1e6d38d74cd71e2ec35f04f34170c97c6fa3efcedb1c63223dbbdb592ddf3f027c2f529d0a809bc50070890042c49932ec38b804541b7e2a07ba3b5745c"",""balance"":0,""lockedBalance"":""28315421587536098417"",""power"":""20650202759168""}",20650202759168,0,28315421587536098417,True,/ipfs/bafkreiausz2joen2tk2ccwhtuihik6mk6svqgy5djlda6i2w5yp37vd4pu,2022-09-15 05:32:09.434,2022-09-15 05:33:20.504
189,812,16,0,50,f3refgfi5jqoggh2dyac343urr6i3misryl4wxtng3d7kbtt3afdx7tibia3evtgnqwinuhyqxzwuugb4b3jwq,f3refgfi5jqoggh2dyac343urr6i3misryl4wxtng3d7kbtt3afdx7tibia3evtgnqwinuhyqxzwuugb4b3jwq,"{""version"":1,""signer"":""f3refgfi5jqoggh2dyac343urr6i3misryl4wxtng3d7kbtt3afdx7tibia3evtgnqwinuhyqxzwuugb4b3jwq"",""address"":""f3refgfi5jqoggh2dyac343urr6i3misryl4wxtng3d7kbtt3afdx7tibia3evtgnqwinuhyqxzwuugb4b3jwq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a6f97aa700eb5449727fe401461bae5ff3c38ec54f8337d785a268b0dbe775aae27611ad8daf212c11989ae4418ca60c1541de0f903af8e8b1389257288f03e342cdc0f4c6cf17be1d3ccc42ca4e3685ffd7ae225690897dec7cf484b439829f"",""balance"":""47742034079374282050"",""lockedBalance"":""0"",""power"":""0""}",0,47742034079374282050,0,True,/ipfs/bafkreiagsjxbc4w7gvvubtx5nfbw4oluw3f7dkq237rkg75ktajjrr3wl4,2022-09-15 05:31:51.089,2022-09-15 05:32:57.499
190,817,16,0,50,f3qb53s5wqwmpki6iafvzithaduu2ynasuwwddfy3fophl52r3lv6xr6xjrfysq2sr3i6w2k7yqad3dg7wfbaq,f3qb53s5wqwmpki6iafvzithaduu2ynasuwwddfy3fophl52r3lv6xr6xjrfysq2sr3i6w2k7yqad3dg7wfbaq,"{""version"":1,""signer"":""f3qb53s5wqwmpki6iafvzithaduu2ynasuwwddfy3fophl52r3lv6xr6xjrfysq2sr3i6w2k7yqad3dg7wfbaq"",""address"":""f3qb53s5wqwmpki6iafvzithaduu2ynasuwwddfy3fophl52r3lv6xr6xjrfysq2sr3i6w2k7yqad3dg7wfbaq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02913ec5cbbb86521e8e473dc69f9b544cb03debbfa7220978b1adb04e1074db3b36f2564e2e2a02239b8daf8d6f4e827305b213f31bdd7ca2af85c1e167627b9aea9eb5e7fa63b7a3e7ad4165c371358a4e61268858f0d04e77bac2f08765cb86"",""balance"":""9999913926222194049"",""lockedBalance"":""0"",""power"":""0""}",0,9999913926222194049,0,True,/ipfs/bafkreidbbspl4inrogfipit6vpsmbocw4hi7cf267kzpfutlhqcxp5ugp4,2022-09-15 05:32:22.350,2022-09-15 05:33:32.309
191,819,16,0,49,t3teaq64tt756r7a3cyetbrnwtdp5apvsqisigjc2ehfln6pgyw7c32g4vsphmnrl3p4cdqejgb3nff53gkasa,t3teaq64tt756r7a3cyetbrnwtdp5apvsqisigjc2ehfln6pgyw7c32g4vsphmnrl3p4cdqejgb3nff53gkasa,"{""version"":1,""signer"":""t3teaq64tt756r7a3cyetbrnwtdp5apvsqisigjc2ehfln6pgyw7c32g4vsphmnrl3p4cdqejgb3nff53gkasa"",""address"":""t3teaq64tt756r7a3cyetbrnwtdp5apvsqisigjc2ehfln6pgyw7c32g4vsphmnrl3p4cdqejgb3nff53gkasa"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""028c4a4666a3a7cecdf89d9839824c20a23dbc531c8f87eebaed2a5b826c57623ce08d970319cb2c514f35534598e2abc70cac2bec61b0484fa5dd8d793febe931c15900b9f47ab96a8fe4fd6c3612e9fb82f38200a5bdcf89aa3b83d276c41d5f"",""balance"":""10812382705249794897"",""lockedBalance"":""0"",""power"":""0""}",0,10812382705249794897,0,True,/ipfs/bafkreifilygedu6t3nnlemc7eznpipu634744n62dl3u4uu2jn2lpf4wli,2022-09-15 05:32:57.655,2022-09-15 05:33:35.980
192,820,16,0,49,f01874063,t3teaq64tt756r7a3cyetbrnwtdp5apvsqisigjc2ehfln6pgyw7c32g4vsphmnrl3p4cdqejgb3nff53gkasa,"{""version"":1,""signer"":""t3teaq64tt756r7a3cyetbrnwtdp5apvsqisigjc2ehfln6pgyw7c32g4vsphmnrl3p4cdqejgb3nff53gkasa"",""address"":""f01874063"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""028c4a4666a3a7cecdf89d9839824c20a23dbc531c8f87eebaed2a5b826c57623ce08d970319cb2c514f35534598e2abc70cac2bec61b0484fa5dd8d793febe931c15900b9f47ab96a8fe4fd6c3612e9fb82f38200a5bdcf89aa3b83d276c41d5f"",""balance"":0,""lockedBalance"":""630795640887252617706"",""power"":""596966094405632""}",596966094405632,0,630795640887252617706,True,/ipfs/bafkreiebqh3za4rbwsvjocsdj6twxobxmvgtultlrennyj5nsji4puyisi,2022-09-15 05:32:57.667,2022-09-15 05:33:38.800
